0	1.526	2.492390026353444	2.8105625989966225	3.4723304473672134	4.289509302584404	3.8134456615239656	3.610210078231163	3.853118790487689	2.9842043899299937	2.8933570642877102	4.409617408961562	5.207880101743321	5.249039217833492	6.037843148475903	5.678355123870588	5.9297645144030176	4.960638586129545	5.762822073428292	7.1274413257298335	7.911019322532658	8.087598748303982	6.869095484550355	5.737529540712012	5.667008053809751	5.083738654300129	6.055228483570246	6.400669763902289	7.705272412392587	7.736219063264583	6.8528226067345095	7.265931917484026	6.982613239703917	5.576185554342604	5.336919855096402	6.601799553233266	6.7968307659003075	6.920694759066054	5.715356541850198	4.567005097660021	3.369337094521447	2.3125874804124495	2.6295431473797817	4.118895668468423	4.93819027663167	5.364436029808084	6.554446466022202	6.441085300817526	5.606922280063011	6.308531897294674	7.711554523667477	8.657141576373869	10.080144163664752	10.439774601639275	10.617624620208078	9.33285113383454	8.509682606280213	9.550767559469858	10.386969584434073	11.541488244637568	12.507893326911411	11.943834438713898	11.505811377840038	10.85920687098254	9.562561317981006	9.993028272030312	8.89679710264995	7.847952159022963	8.650357199438819	9.762223695347254
1.526	0	1.526	2.4923900263534438	3.0106517699367474	4.269621269333618	4.318844170823984	4.1262556974252025	4.803394687615023	4.283382723989281	4.132868919698083	5.585413765104623	6.573284666592178	6.680957090207314	7.335050902186284	6.779673167241461	6.996255080427771	6.107024770070655	6.757663644648084	8.213341947342094	8.970696285972261	8.938118778796627	7.605665833151242	6.531523878843031	6.75288696574979	6.21560060023727	6.992093780394121	7.09242337709597	8.279686311728433	8.260887797273138	7.16686224970937	7.334730130749727	7.118449601756532	5.863219736825645	5.913052536151179	7.330362199565646	7.639957915794775	7.5488927117034565	6.175021544410804	5.2774462851957065	3.8443209817768036	3.219756127799998	3.9558019719143007	5.342818837797043	6.25965237078212	6.833113060719024	8.013509057383251	7.79773411702529	6.938895947088191	7.69005991353739	9.033536244588053	10.008572791158937	11.414418177316213	11.818537741878623	12.071724542249683	10.81911376771532	9.968808566882533	10.979473278181109	11.856139252577947	12.973144437299759	13.926955253835487	13.312587540822427	12.803541672503195	12.081535113708977	10.824878513916026	11.33779227145529	10.27709029636673	9.280342428373418	10.134231348907571	11.207469532536576
2.492390026353444	1.526	0	1.526	2.4923900263534438	3.8291328235138935	4.262416691109435	4.56604931275755	5.47644217020999	4.99928653848383	4.390165572728033	5.645531084870714	6.833321343998661	6.908232949354089	7.256457612596975	6.4502735049954625	6.736420216916549	6.128614477239038	6.822789171246651	8.314069772642732	8.850849067159867	8.604910046168483	7.159791335016718	6.3288242809019035	6.804960842326009	6.5913559505800325	7.402503032787017	7.244236426695694	8.46535450225423	8.682557044117123	7.632178028475761	7.542213140666981	7.067724184318212	5.841793998197502	6.23827494781791	7.624376316585305	7.724683594257899	7.347297454481121	5.893127299418259	5.06992911043997	3.5595892475984394	3.1538442428696256	4.367499069584836	5.589658329451678	6.777816815478406	7.405252538103615	8.735095563208084	8.70840845150377	8.019914219178409	8.782888433323969	10.19409821672477	11.138268069793837	12.567204247276667	12.892752108659174	13.015620976512853	11.68298942759668	10.913550605150862	11.939625296528368	12.68166991070165	13.816172358026085	14.862803607677284	14.364572977812664	13.887983824791485	13.273091409187455	12.014751405964956	12.47009234583051	11.369717906297797	10.28291326573461	10.985622491521237	12.094472039518044
2.8105625989966225	2.4923900263534438	1.526	0	1.5259999999999996	2.4923900263534438	2.999549024411446	3.698143290901029	4.721709887346064	4.4163737876559175	3.5485757841828383	4.553244130997634	5.908166087629283	6.1847670678233575	6.419664252957406	5.416460931602656	5.499383494137594	4.9689989931246865	5.559627751953339	7.057517075193225	7.512985041642982	7.154280600659726	5.687884885279353	4.925094856187026	5.575962836511536	5.555591657930397	6.3284760705490815	6.001499360097682	7.251832082667824	7.661022434910001	6.747878449836266	6.576840231930312	5.881130010752624	4.614141932681003	5.172629007342805	6.469612547269543	6.423451514595982	5.914035840938987	4.457364918529853	3.6896170808065643	2.204297385646557	2.238804467310317	3.6714536908244213	4.591571945198173	5.923666700598357	6.720169074913096	8.107031598155668	8.175971392739932	7.743259936147376	8.643182632467578	10.065619092749685	11.079161863931478	12.465658676910902	12.61272950314418	12.650924903411708	11.286770721434042	10.69922670424912	11.842711549338159	12.495971238470222	13.729557270024095	14.779269078678736	14.35394807745899	14.032096354352209	13.49167395208049	12.154148655731868	12.426517792663992	11.208812924452577	10.135612297676248	10.751764805527868	11.980321354758704
3.4723304473672134	3.0106517699367474	2.4923900263534438	1.5259999999999996	0	1.5259999999999996	2.492390026353444	2.955588257559175	4.316183199577057	4.518203184518082	3.9730652641872455	4.860347881881868	6.272176060059824	6.8744060446626625	7.246536216786532	6.206753333502682	5.920233810093582	5.194001331513011	5.362038975738903	6.880703125046282	7.499147879819102	7.033707612282903	5.6323707025887595	4.716445216912102	5.561014715867601	5.370956217509846	5.783009224838467	5.256032931164268	6.302671706810823	6.603918007960803	5.554931083694642	5.220267270221778	4.638932056869364	3.5507067652138318	4.292895327573073	5.688771894333897	5.900158371534051	5.340539522917976	3.824368174454641	3.5256156319169287	2.159634379602463	2.938396684915651	4.095859224767007	4.782020147111159	5.973531581481111	7.042701968227706	8.305267281635615	8.162272239463901	7.82220228754995	8.925789474748747	10.245035243426067	11.408706156944314	12.709630508769823	12.768424184040072	12.924440741971196	11.638162502917858	11.144725573040644	12.386921973447949	13.126009988150491	14.424186402788504	15.370244342558943	14.855776269743735	14.611614718970113	13.974767404167928	12.57853436924245	12.772427597514655	11.484248727945463	10.566689491354033	11.301414430778596	12.599984758270985
4.289509302584404	4.269621269333618	3.8291328235138935	2.4923900263534438	1.5259999999999996	0	1.5260000000000002	2.4923900263534446	3.840184963965649	4.316183199577058	3.6789303917268406	4.1128572335951015	5.584240811239735	6.429823392849164	6.72604375081712	5.589522868402325	4.982612445395923	4.305773502384414	4.185531591018159	5.655778921967755	6.226867179173621	5.648912481176341	4.302737061555593	3.4080157766971007	4.476453386476751	4.475532431183617	4.731932611023211	3.9617090837344864	5.0102959010255965	5.552148803535875	4.732930712120629	4.331330671996486	3.4324610148626657	2.271966296452877	3.2779029660257746	4.496529019205666	4.56302718993453	3.853714291524714	2.3311237987387816	2.374873713472625	1.5541662958954954	2.970643020104461	3.926119666151496	4.104746498677963	5.301233668558356	6.532965451019328	7.764741227656259	7.698005073993987	7.645956713189194	8.850355933698566	10.12778332513712	11.336758085424528	12.562837008585477	12.440444964426918	12.521345528140213	11.24009983177262	10.942374334869578	12.276266556722788	12.929257372945594	14.304617830826787	15.227204451023207	14.779019682115463	14.689912323360252	14.125673995588976	12.675608613118625	12.68688586581402	11.308666780891478	10.441712891611395	11.089327026673114	12.477746001041497
3.8134456615239656	4.318844170823984	4.262416691109435	2.999549024411446	2.492390026353444	1.5260000000000002	0	1.5259999999999998	2.492390026353444	2.955588257559175	2.422440123979386	2.7801586026799376	4.167100091927088	5.13627339039151	5.6280820510816625	4.695074057596661	3.9737295631248646	2.987791852712304	2.893275119226561	4.409739312843204	5.170172672140831	4.920887503527793	3.716535960658589	2.448706049945276	3.1555901662220602	2.97837451374657	3.427643850225589	3.0109419200602208	4.329516751011503	4.851252637594068	4.2547171009166265	4.338253635996912	3.534219082233209	2.0233401672512454	2.3261602973524553	3.484609592251292	3.4996392806905403	3.2339771259166366	1.9300273139388135	1.3146545949672916	0.9895286987816273	2.230908368317406	2.6771596931835733	2.65136570236808	3.777278469501752	5.044019794584864	6.244843636713237	6.206809385466762	6.240674327459395	7.455744091418626	8.719305586710025	9.925874089631419	11.125620069526311	10.95514206898283	11.010350674434733	9.73495783353149	9.487659357690521	10.853062587369358	11.497342441159947	12.899412268383252	13.789436038112798	13.352884892526655	13.33116696561777	12.802338189935957	11.333020071817714	11.264251042027349	9.860577429964977	9.013735299522121	9.64649637524952	11.063144928358708
3.610210078231163	4.1262556974252025	4.56604931275755	3.698143290901029	2.955588257559175	2.4923900263534446	1.5259999999999998	0	1.5259999999999998	2.4923900263534438	2.8105625989966216	3.49018746360696	4.540771079917774	5.5722163554198705	6.402897391574254	5.752921904783655	5.0400168088053166	3.7402099496527033	3.4723818830742417	4.860986266892809	5.95254008806577	5.9419791717082315	4.960420175208249	3.5110674922165397	3.8016945117985927	2.9619511903973192	3.110483741748691	3.0859368955421735	4.187593706511316	4.209374756736357	3.369225168828588	3.818281019912918	3.5746405684294156	2.2407271617120483	1.792785642829289	3.2366596022365255	3.8428398777055834	4.036638920478464	3.0009461047344272	2.620356827071179	2.2603359275239265	2.918142583109823	2.827320365672625	3.040219858939754	3.6427363596114337	4.963069622819447	5.927373559737716	5.530048584289376	5.410515554428732	6.745006311649347	7.8940007704620045	9.20848182340383	10.353899513578398	10.238572976555728	10.492247531561308	9.330503870787538	9.0186127010288	10.398024583772905	11.214650984209356	12.607286199514178	13.373457705327068	12.783760480877744	12.74221127551423	12.069284146723675	10.586522168552987	10.554184939671366	9.162510473306888	8.473119503230583	9.31499649926344	10.708687404202202
3.853118790487689	4.803394687615023	5.47644217020999	4.721709887346064	4.316183199577057	3.840184963965649	2.492390026353444	1.5259999999999998	0	1.5259999999999998	2.4923900263534438	3.021791858702397	3.595345141863741	4.692063409518229	5.775433147064259	5.467500096854311	4.7515630076429725	3.2537057615796687	3.0549736882306564	4.200866004863797	5.474353048089989	5.852541391137278	5.135998418357256	3.622610887622152	3.2753900151417605	1.9847418879643082	2.3570123386158355	3.0839377045840837	4.243069736687418	4.1522042347338575	3.7038926396950425	4.621573635663958	4.492082006020598	3.231893993692111	2.086333387522391	3.007592574722239	3.5811835722817316	4.3059136144811045	3.7094200929599155	3.036562020266083	3.1250356411912428	3.2507796823336674	2.3851936125476074	2.358160343722336	2.3745221412209903	3.6691416670129806	4.470167494780996	4.004093206582164	3.968780718098651	5.34684186676255	6.454218968501669	7.781191321436722	8.887876238281523	8.725114205460399	8.976004441026548	7.840679987175714	7.576748445794545	8.990534909582374	9.819363860111284	11.233173541739829	11.944008262553256	11.35109997412125	11.385650520864983	10.742563011863064	9.238992017065467	9.11232701243559	7.691291848206024	7.054643029833697	7.911432629275913	9.325328227015534
2.9842043899299937	4.283382723989281	4.99928653848383	4.4163737876559175	4.518203184518082	4.316183199577058	2.955588257559175	2.4923900263534438	1.5259999999999998	0	1.526	2.4923900263534438	2.870645894062017	3.560603704092765	4.744673695869298	4.645598844353398	4.329349980153282	2.914381083660946	3.4337585952621805	4.551022510847018	5.619375080304367	6.154176009506789	5.348253257602234	3.984370974061742	3.350297676959515	2.3353080122785266	3.411403372984521	4.2384874459187545	5.566090430579048	5.623740736121394	5.225697299346942	6.065857428236659	5.779887280482483	4.367646247371158	3.472680815415629	4.275972513723598	4.439367466113387	5.100164703695707	4.432358508322829	3.2720066681405253	3.133172187595429	2.527742638690981	1.1991738138176853	1.8348816127065555	2.047273630893755	2.8250557014456357	3.9088483497578297	3.7660190789970964	3.4416923263340276	4.540807647515159	5.8713101198215565	7.026343956143457	8.290601716511933	8.284504808179298	8.408431069670176	7.145562722078468	6.695990645993985	8.02319165711266	8.80661290832871	10.172089535841284	11.005624855787175	10.482612089236875	10.408148049043898	9.848128336058672	8.3829618188747	8.378186154332987	7.027751446531493	6.149624079043307	6.924970775121705	8.289982714809415
