0	1.526	2.492390026353444	2.8401484545335802	3.4358509285210834	2.845944702940567	2.545041924264713	1.8913133670414863	0.5545903020043785	1.9036894313998598	2.9205022396477895	4.239074161633365	4.541292529166043	5.939777400076	6.862115883724118	6.64299276527366	6.937438418855207	8.335169136809686	8.487913507412543	8.052799642775055	8.28541200438609	8.013100104751766	8.504520810691497	8.786693885663388	7.617272578657209	6.657289342425776	7.561797634417935	8.92880670158479	9.452071940486691	8.59128633757655
1.526	0	1.526	2.492390026353444	2.955588257559175	2.583611851195672	3.1157213274974715	2.86653579543724	1.9266867588022725	2.9162424446905444	4.249531990783821	5.381187229699536	5.464554176641892	6.723163076134374	7.837903125589178	7.698881827962693	7.780313391850888	9.096709295373515	9.18654797003217	8.911817298941955	9.030757931679844	8.878953600866824	9.219429506457042	9.59265373510445	8.525793835375346	7.386424213607913	8.108542840220403	9.45427626533939	10.174276412728121	9.431096639282027
2.492390026353444	1.526	0	1.526	2.4923900263534438	2.9665031660087973	3.6473780479479645	3.125637591025558	2.5937690909448077	3.087895147470587	4.560366726169427	5.471674324347621	5.664016285702655	6.70493322016138	7.828982985157225	7.546832666643949	7.331498362706007	8.598635586226997	8.81607137340472	8.79411449267723	9.038964787098154	9.14173067607367	9.58840527355561	10.176309783513489	9.248981769762514	8.162268122820189	8.985619308596888	10.218905584506125	10.911774799976321	10.062522838153297
2.8401484545335802	2.492390026353444	1.526	0	1.5259999999999996	2.4923900263534438	2.955588257559175	2.4224401239793862	2.7140775105251502	3.2911627430690147	4.508105300546186	5.512698050647389	6.094518349060199	7.13824636787126	8.039785450605207	7.471388857567905	7.2085192675099306	8.566313445633103	9.037720135694123	9.062998837596243	9.544750703444844	9.685354585321917	10.332169987684654	10.92100010161395	9.9382391366163	9.012021347297782	9.981956956618271	11.226423542780045	11.768177280821986	10.79102880117403
3.4358509285210834	2.955588257559175	2.4923900263534438	1.5259999999999996	0	1.526	2.4923900263534446	2.8105625989966225	3.4362785931051847	4.4532423468003195	5.538078856518451	6.733999936387439	7.36571154398036	8.51846508772989	9.381028230179652	8.781651787610015	8.61031771018354	10.007896512380642	10.509924169518799	10.466669135803588	10.940241044442255	10.974710154547996	11.586600112872299	12.056155033758092	10.97032146991748	10.012482221778148	10.897294088783301	12.22808001695666	12.80498342364803	11.893718904835639
2.845944702940567	2.583611851195672	2.9665031660087973	2.4923900263534438	1.526	0	1.5260000000000002	2.492390026353444	2.988487439142992	4.369376591612197	5.305362956787584	6.6891435551794505	7.258585966459709	8.580875495620065	9.42697962402889	8.938890012290502	9.022925711996683	10.471283255701547	10.86558938481848	10.608537631758356	10.98583087769857	10.808155679482656	11.342463507622345	11.624487540958077	10.419732934717427	9.449041891192033	10.249521319120953	11.662473648421004	12.242321783502014	11.419757530831545
2.545041924264713	3.1157213274974715	3.6473780479479645	2.955588257559175	2.4923900263534446	1.5260000000000002	0	1.526	2.492390026353444	3.840841286619598	4.377010645709815	5.844074927460761	6.616421624525068	7.993027717558468	8.641480340291446	8.060062068852254	8.314861017139133	9.815894609942944	10.278143683019088	9.89864864067735	10.381067023447038	10.11323095605207	10.772416249116935	10.975842211377223	9.705885281650879	8.910071396892308	9.840614380615502	11.250739901218227	11.657466152235	10.745652100769654
1.8913133670414863	2.86653579543724	3.125637591025558	2.4224401239793862	2.8105625989966225	2.492390026353444	1.526	0	1.5259999999999998	2.492390026353444	3.0217918587023984	4.41377617991343	5.272591387954267	6.581449327069896	7.205267576549846	6.58498762742451	6.792509507386268	8.29105277117553	8.771768351526477	8.43879928209508	8.986964138418632	8.819767075819936	9.57273144443638	9.901789404318867	8.719238762674825	7.995027326240237	9.06943148464183	10.393936142508673	10.726053203161817	9.700800471949147
0.5545903020043785	1.9266867588022725	2.5937690909448077	2.7140775105251502	3.4362785931051847	2.988487439142992	2.492390026353444	1.5259999999999998	0	1.5260000000000002	2.492390026353444	3.8396108083336435	4.293685786119584	5.6768781455211	6.527356818459147	6.216432133940977	6.49806926621718	7.92325137728678	8.147498302482395	7.733134552877701	8.055574512520328	7.824788859489605	8.409270080814961	8.731704880155617	7.575545390320451	6.699307503886425	7.695365232555312	9.029252027079316	9.477193455796039	8.5407535699385
1.9036894313998598	2.9162424446905444	3.087895147470587	3.2911627430690147	4.4532423468003195	4.369376591612197	3.840841286619598	2.492390026353444	1.5260000000000002	0	1.526	2.492390026353444	2.933932546563313	4.220841438187155	5.094851265408336	4.812796699761218	5.041587194863677	6.431614233220131	6.623749202252097	6.257399930695621	6.634253273120009	6.5422512826700085	7.236919733486381	7.734321115878038	6.723256213218125	5.954974882514163	7.118863414511331	8.307258222685995	8.656873871876304	7.5875983867792565
