0	1.526	2.492390026353444	3.8356769272657285	4.259028487119384	3.8457759858304783	4.821848656717785	6.213010850672609	6.65309238361236	6.812719672840022	7.3824872919469025	6.4909883731357265	7.4479384531636725	7.751378620102513	6.61498665296823	5.529289753969779	4.695931453015057	4.0407203325471235	3.0419656771477612	1.9200811808643978	3.088380456431182	3.1929540867887116	3.071458228679149	1.8905582584394318	2.9971646335269924
1.526	0	1.526	2.492390026353444	2.933932546563313	2.558754116946144	3.8133358962143022	5.037253523629512	5.420553485083169	5.815814523972677	6.39735255597388	5.507474311713809	6.57951812754877	7.140551976507102	6.240458399953869	5.081003717443722	4.657760649529176	4.009378183569689	2.614695399899495	1.837608208538077	2.9874062371945147	3.465519852075382	3.9640797629592046	3.1902142409124474	4.480265630394862
2.492390026353444	1.526	0	1.526	2.492390026353444	2.966503166008797	4.279977280236639	5.278647268745273	5.222156720805956	5.532213588979856	5.752375070436899	4.596021452482832	5.440543617799898	6.074611213821978	5.248101681706483	4.333455913265474	4.181390104642174	4.035641266016777	2.7796686258652343	1.815402226359084	2.0886028066143374	2.5628329837953245	3.600002133160605	3.4502923294837227	4.946287171181146
3.8356769272657285	2.492390026353444	1.526	0	1.526	2.492390026353444	3.835676927265728	4.431097413963312	4.158864291073418	4.736323820895925	4.889684152442207	3.766901539992942	4.713185548846394	5.670723017399718	5.2165561338672415	4.313831756163263	4.663356736591663	4.5481957412001135	3.2387534723443556	2.938462479569333	3.0615213722497057	3.800782777206331	5.021882443587282	4.952950509544124	6.447139573870967
4.259028487119384	2.933932546563313	2.492390026353444	1.526	0	1.526	2.4923900263534438	3.010651769936747	2.7438088106924337	3.299240742056551	3.7316907550863174	2.9647460592888537	4.2727722527236045	5.171317797254544	4.8267979546415125	3.657879623921032	4.164039569947783	3.8060364320881166	2.565267855152838	3.0401463139075706	3.4299369640259334	4.609697610117192	5.67025608448132	5.461157275972564	6.8902941818059995
3.8457759858304783	2.558754116946144	2.966503166008797	2.492390026353444	1.526	0	1.5259999999999996	2.4923900263534438	3.0441689532282434	3.7310797006558825	4.6483647018625565	4.237761344533737	5.654461330204786	6.409341685276319	5.929685108568098	4.560134629501703	4.706220309058998	3.846177122078582	2.4561774211321215	3.12949872630705	4.1067371055694535	5.23235804081751	5.985530798460247	5.380515249119987	6.645938096576576
4.821848656717785	3.8133358962143022	4.279977280236639	3.835676927265728	2.4923900263534438	1.5259999999999996	0	1.5259999999999998	2.492390026353444	2.933932546563313	4.220841438187155	4.313076504023988	5.824812359858473	6.405843193583387	6.015796749678242	4.5482541679975	4.732525441759706	3.6609881013887184	2.7185566430253947	3.9357737078156525	4.921127970311909	6.238291908891411	6.854407679925812	6.2126775639632	7.344288659225692
6.213010850672609	5.037253523629512	5.278647268745273	4.431097413963312	3.010651769936747	2.4923900263534438	1.5259999999999998	0	1.5259999999999998	2.492390026353444	3.829132823513894	4.2624166911094346	5.766304227973031	6.533196036335107	6.497864163091855	5.1674324235807925	5.7209083307945665	4.861579592961722	4.044463692325084	5.242162721382562	6.010348218721036	7.355906821427769	8.14590495663453	7.622950272796136	8.819250457475459
6.65309238361236	5.420553485083169	5.222156720805956	4.158864291073418	2.7438088106924337	3.0441689532282434	2.492390026353444	1.5259999999999998	0	1.5259999999999998	2.4923900263534433	2.9995490244114453	4.42876445445021	5.3168757900195045	5.545230149865018	4.427556326655283	5.3477494267453	4.884305091464859	4.214942055322985	5.344901976849596	5.727403054925356	7.108809801601713	8.0920882598494	7.852905785562263	9.17053064397597
6.812719672840022	5.815814523972677	5.532213588979856	4.736323820895925	3.299240742056551	3.7310797006558825	2.933932546563313	2.492390026353444	1.5259999999999998	0	1.5259999999999996	2.492390026353444	3.8342850116745897	4.3367792079912615	4.550158646794767	3.4649330564495684	4.4538689454756275	4.139580037587899	3.9577582316336506	5.246100072085406	5.46348420304885	6.950850605569005	7.830818395805598	7.714899876867973	8.966220029168264
7.3824872919469025	6.39735255597388	5.752375070436899	4.889684152442207	3.7316907550863174	4.6483647018625565	4.220841438187155	3.829132823513894	2.4923900263534433	1.5259999999999996	0	1.5259999999999998	2.4923900263534438	3.066650405366521	3.68027826144639	3.062553615754039	4.423084243363086	4.629874003968592	4.589775681012727	5.633840126886083	5.427884652128771	6.8402460639393405	7.872202401591232	8.048435624858882	9.370991802330902
6.4909883731357265	5.507474311713809	4.596021452482832	3.766901539992942	2.9647460592888537	4.237761344533737	4.313076504023988	4.2624166911094346	2.9995490244114453	2.492390026353444	1.5259999999999998	0	1.5259999999999994	2.4923900263534433	2.8809950747196105	2.3725506851745104	3.7908389532969045	4.2626260833330765	4.0222143767503455	4.713498156128812	4.249161499810325	5.548455594998324	6.718453866433743	7.049187241151058	8.452476755162948
7.4479384531636725	6.57951812754877	5.440543617799898	4.713185548846394	4.2727722527236045	5.654461330204786	5.824812359858473	5.766304227973031	4.42876445445021	3.8342850116745897	2.4923900263534438	1.5259999999999994	0	1.5259999999999996	2.492390026353443	2.8603856603110844	4.331550740842505	5.215405770800481	5.184708442940453	5.630003291861049	4.784573977640079	5.864181217689754	7.09433423062768	7.715933879964189	9.105001689354282
7.751378620102513	7.140551976507102	6.074611213821978	5.670723017399718	5.171317797254544	6.409341685276319	6.405843193583387	6.533196036335107	5.3168757900195045	4.3367792079912615	3.066650405366521	2.4923900263534433	1.5259999999999996	0	1.5259999999999998	2.4923900263534433	3.8327301672974503	4.9665459659532285	5.372203513170689	5.851314783883454	4.904896627762262	5.979765154107217	6.992910026772637	7.718224665271021	8.970812724891493
6.61498665296823	6.240458399953869	5.248101681706483	5.2165561338672415	4.8267979546415125	5.929685108568098	6.015796749678242	6.497864163091855	5.545230149865018	4.550158646794767	3.68027826144639	2.8809950747196105	2.492390026353443	1.5259999999999998	0	1.5259999999999996	2.4923900263534438	3.836905667609778	4.409286352222175	4.730407270304108	3.719234720210972	4.780722662077931	5.62413150043896	6.372403526121432	7.549117994601073
5.529289753969779	5.081003717443722	4.333455913265474	4.313831756163263	3.657879623921032	4.560134629501703	4.5482541679975	5.1674324235807925	4.427556326655283	3.4649330564495684	3.062553615754039	2.3725506851745104	2.8603856603110844	2.4923900263534433	1.5259999999999996	0	1.5259999999999998	2.4923900263534433	2.988487439142989	3.612895047287905	3.020619400773539	4.401841141676066	5.185883303474803	5.589218112717582	6.805537146126391
4.695931453015057	4.657760649529176	4.181390104642174	4.663356736591663	4.164039569947783	4.706220309058998	4.732525441759706	5.7209083307945665	5.3477494267453	4.4538689454756275	4.423084243363086	3.7908389532969045	4.331550740842505	3.8327301672974503	2.4923900263534438	1.5259999999999998	0	1.5259999999999994	2.4923900263534424	2.9125354653954396	2.5078661161023814	3.7966603682277613	4.166741313810633	4.46532481513163	5.511437605099605
4.0407203325471235	4.009378183569689	4.035641266016777	4.5481957412001135	3.8060364320881166	3.846177122078582	3.6609881013887184	4.861579592961722	4.884305091464859	4.139580037587899	4.629874003968592	4.2626260833330765	5.215405770800481	4.9665459659532285	3.836905667609778	2.4923900263534433	1.5259999999999994	0	1.525999999999999	2.4923900263534424	2.944730065905548	4.292416189734663	4.473674861850236	4.235596862520614	5.199306457846022
