0	1.526	2.492390026353444	2.850218476185239	2.617315147327316	3.8339700346349868	4.08247118151728	4.101800652347121	4.963602148251168	6.276274744972726	6.313444327067862	7.799093902672947	8.691063931484878	8.370604569448913	8.753122847236463	8.454773389228983	6.979339559352836	6.422012582944638	7.509118920493248	8.81214632575494	9.198931445300186	10.435343169864877	11.622447934538432	11.969642422953871	13.38483570428525	14.300165480405864	14.592144081861326	13.43767661588382	13.302791888167585	13.35314862151683	12.201147566876134	10.9114648656101	11.26195339882727	12.027958382175706	11.206409605417345	10.045907429124261	9.189563176079162	8.271118544551015	7.125848781969851	6.6702705726051486
1.526	0	1.526	2.492390026353444	3.066650405366521	4.391405629463738	4.525780709814454	4.012167163888637	4.812682728191626	6.258320720673221	6.650478415306803	8.151413030665395	8.893031330300646	8.604710353632992	9.222687899037986	8.974820326156415	7.54430459871398	6.70244378993375	7.5840080345935705	8.9057522566129	9.529794199130734	10.753657740731812	11.852179248736277	12.29621600290061	13.65245701413523	14.559953646772556	14.993538866477275	13.908671618325418	13.685290975537521	13.571339828884271	12.374714909634058	11.086452981735365	11.308804116325748	11.910880879263061	10.967756488095088	9.738804981907089	9.079499453022654	8.101033880468385	6.806611954508159	6.182109067332076
2.492390026353444	1.526	0	1.5259999999999998	2.4923900263534438	3.8401849639656476	4.24056366244104	3.6031549382352384	4.713074078643489	6.028810398629589	6.498295487562003	7.91033120918321	8.730498005105192	8.69996472404657	9.44952058561377	9.44444034220184	8.111163935022292	7.183098899066606	8.109667733123668	9.286054049381786	9.944246885632658	11.02494903100516	12.178709215754274	12.78938858233267	14.15955878333459	14.939922954279334	15.362809117066558	14.229637685934303	13.849135916190155	13.720082928517492	12.6176374000782	11.245829318631067	11.27310444841433	11.880027379177141	11.011716140082143	9.663697317833385	9.011304121476945	7.841701567249099	6.632885997721027	5.7075303260213985
2.850218476185239	2.492390026353444	1.5259999999999998	0	1.5259999999999994	2.4923900263534438	2.840148454533579	2.280035881394253	3.6282572333481387	4.764928757799025	5.131041442243865	6.486901405220153	7.394461435250047	7.5068320354129865	8.257336368872341	8.423782381229293	7.184168812397875	6.291752361065011	7.343732996417171	8.372332832251852	8.93897042735052	9.906840316421304	11.135865572479382	11.831870051002506	13.234991557775148	13.914100562176172	14.266007306054188	13.076309029591425	12.621921449998863	12.552247082776377	11.539152263109932	10.112191613288669	10.080648037732567	10.788886980393883	10.054697143851168	8.68309345456376	7.89541927048005	6.654300589859073	5.605977001955966	4.662409292300668
2.617315147327316	3.066650405366521	2.4923900263534438	1.5259999999999994	0	1.5259999999999998	2.4923900263534438	2.820316387692806	4.234971418327483	5.162900958027265	5.071024637049242	6.375567606211598	7.508456171749341	7.647028606724408	8.146919360599448	8.313080907573095	7.049262598511369	6.456907136209487	7.71927284551428	8.712083797705926	9.027751086988504	9.980509310538716	11.314980746028615	11.930778891681292	13.395881793469083	14.064200368515445	14.258839674566312	12.982080625975199	12.595001918536235	12.7093481145229	11.76471422882392	10.324972230859547	10.399731030068365	11.285905884268965	10.691948647274142	9.385360897962906	8.395811759141887	7.202156940526791	6.347643759046837	5.580260003066896
3.8339700346349868	4.391405629463738	3.8401849639656476	2.4923900263534438	1.5259999999999998	0	1.526	2.4923900263534438	3.840595147526599	4.346324882411093	3.958272424893804	5.1010094618028035	6.369622723425785	6.683890318852856	7.118765489615128	7.4904780067958034	6.389813909992722	5.924800576878573	7.282562520186238	8.063830411581328	8.228987888472941	9.023713995667954	10.429293076492051	11.118352219187727	12.601876653535868	13.151164393203295	13.250359898785288	11.915229110026056	11.457621119294368	11.660490941068707	10.837429509037483	9.36372917703558	9.389074320465296	10.394408399604298	9.976850311902211	8.698503170180661	7.565210740095245	6.361717321372847	5.78984640074524	5.1293839745628995
4.08247118151728	4.525780709814454	4.24056366244104	2.840148454533579	2.4923900263534438	1.526	0	1.5259999999999996	2.4923900263534438	2.9447300659055493	2.584552692719169	3.918079603899084	5.046954501109643	5.2224610738083035	5.734665124059697	6.088843550944488	5.017323580865628	4.4466508984052435	5.787191351409437	6.540008791984872	6.75262261066771	7.578827039998053	8.95361910134932	9.654962936336654	11.125168414323221	11.694450614856459	11.858284975322018	10.566944417002286	10.121611155721752	10.253212538476383	9.370431027612312	7.908243483333615	7.9871205057651835	8.97088509045844	8.518469678403381	7.286038459972234	6.129238643642748	5.018620758851755	4.43134843238729	4.035565117721077
4.101800652347121	4.012167163888637	3.6031549382352384	2.280035881394253	2.820316387692806	2.4923900263534438	1.5259999999999996	0	1.5260000000000005	2.4923900263534433	2.9774708610685057	4.354385469322193	5.13800575904457	5.259817352662335	6.111295890904199	6.427968708061703	5.368817743964376	4.384531206841367	5.449546970397664	6.28349383788238	6.836552129204589	7.7019872702292105	8.939970037891474	9.727556497266972	11.124552088877147	11.721158135589157	12.075028247186559	10.893272913825504	10.37992982605696	10.285630286285022	9.306647389172184	7.85905711870747	7.80906211369858	8.569263575251085	7.922411488354858	6.580565903399454	5.669969543268225	4.457902359052624	3.5306820886594825	2.858382296165142
4.963602148251168	4.812682728191626	4.713074078643489	3.6282572333481387	4.234971418327483	3.840595147526599	2.4923900263534438	1.5260000000000005	0	1.525999999999999	2.492390026353443	3.8409233378098326	4.217030511824984	4.076552888283702	5.086134091470814	5.333855245312158	4.386750163929049	3.161577299498224	4.03056333254294	4.841169264486425	5.55296196279789	6.456031785232804	7.593886101472964	8.393850217096613	9.744953920112547	10.372264957419151	10.829305862843551	9.735410389072658	9.244569748517751	9.028208526228319	7.9621150996872725	6.561804210803767	6.571117159552954	7.241436076878922	6.500143249808048	5.214007918972513	4.3503488912981165	3.323987162435651	2.217736467904512	2.125270326371964
6.276274744972726	6.258320720673221	6.028810398629589	4.764928757799025	5.162900958027265	4.346324882411093	2.9447300659055493	2.4923900263534433	1.525999999999999	0	1.5259999999999994	2.492390026353443	2.77272541928166	2.979724942470326	4.127038819273473	4.767303805726234	4.209019840692575	3.1574804052659626	3.984484821337513	4.309845853681961	4.8749985941135865	5.477979282342318	6.686570984398625	7.660642096054029	9.007450948172993	9.44848321644887	9.833471856483584	8.690572806160956	8.046435900299198	7.8662312892519894	6.956100003089043	5.477668810526897	5.3231005548627355	6.133977335240736	5.642582254062207	4.359972923694586	3.254706519318067	2.0999531936996987	1.706755744844449	2.022869093327798
6.313444327067862	6.650478415306803	6.498295487562003	5.131041442243865	5.071024637049242	3.958272424893804	2.584552692719169	2.9774708610685057	2.492390026353443	1.5259999999999994	0	1.525999999999999	2.492390026353442	2.7819997696251537	3.4188194770985807	4.179875947698538	3.647789011734909	3.1445988444489568	4.334402322384777	4.559551561404333	4.632513964629666	5.180109064178122	6.584350651524113	7.447879216747169	8.889236700880417	9.297952240848348	9.450454461930676	8.163505416342673	7.599620936210315	7.711650254321937	6.923830463945008	5.4296708649652405	5.476192478599544	6.585164801442531	6.357171476126976	5.282646202519416	3.9046630450153974	3.049402909556702	3.127210244031336	3.497364318198511
7.799093902672947	8.151413030665395	7.91033120918321	6.486901405220153	6.375567606211598	5.1010094618028035	3.918079603899084	4.354385469322193	3.8409233378098326	2.492390026353443	1.525999999999999	0	1.5259999999999991	2.492390026353443	3.010651769936747	4.2379882939624425	4.241537897533424	4.009316827704174	4.962834880347125	4.705249187839296	4.538988698849585	4.623142715305449	6.050521213329431	7.064816255749525	8.44988655819539	8.622869514330693	8.657158937072172	7.321384362375925	6.57642055224318	6.786059474495859	6.256475583683387	4.758247034593265	4.621310517455521	5.896073693513949	6.017683062955473	5.093313681749903	3.622979518220853	2.9785531568148236	3.7398010756357873	4.244854606021021
8.691063931484878	8.893031330300646	8.730498005105192	7.394461435250047	7.508456171749341	6.369622723425785	5.046954501109643	5.13800575904457	4.217030511824984	2.77272541928166	2.492390026353442	1.5259999999999991	0	1.5259999999999994	2.492390026353443	3.822522677969925	4.209996257390256	3.8404058535348415	4.337159386024134	3.696544888565431	3.674815508677224	3.511488676876819	4.798173798717026	5.980844895863812	7.268258084970541	7.373345863559746	7.56436290735464	6.350645819239333	5.497537016755158	5.472393811464074	4.904535983582064	3.389644947277402	3.11981080257535	4.372011947955652	4.554712522978395	3.771984199324333	2.289336126178447	2.160455922206176	3.3098974371405925	4.2261890673428475
8.370604569448913	8.604710353632992	8.69996472404657	7.5068320354129865	7.647028606724408	6.683890318852856	5.2224610738083035	5.259817352662335	4.076552888283702	2.979724942470326	2.7819997696251537	2.492390026353443	1.5259999999999994	0	1.5259999999999991	2.4923900263534433	2.9665031660087955	2.636819697318423	2.9534907571834728	2.2760994290373078	2.2370960745383615	2.5124680844315126	3.8279067096851724	4.825660365303659	6.1959954111743745	6.5652048515570325	6.86337523745166	5.721070471748561	5.170122218456996	5.077239318557015	4.15837409914273	2.686722523828281	3.0583012923217323	4.204413164926604	4.1012901172300475	3.550115868616695	2.1020283529760277	2.5800753318892595	3.249486324449677	4.520696645457922
8.753122847236463	9.222687899037986	9.44952058561377	8.257336368872341	8.146919360599448	7.118765489615128	5.734665124059697	6.111295890904199	5.086134091470814	4.127038819273473	3.4188194770985807	3.010651769936747	2.492390026353443	1.5259999999999991	0	1.5259999999999994	2.4923900263534433	2.9995490244114444	3.4899992448466928	2.8196743309004964	1.8406418042986477	2.0666222504393295	3.5756911366412587	4.241348864072094	5.717062996962509	6.1220937377596645	6.133948019385681	4.841928766669678	4.565845477647786	4.876045210238555	4.0762914119079765	2.844366116709944	3.702199638041252	5.00822811115295	5.130995764734241	4.895439322471388	3.5269489613526654	4.074974921442095	4.6855807445156135	5.892707845646215
8.454773389228983	8.974820326156415	9.44444034220184	8.423782381229293	8.313080907573095	7.4904780067958034	6.088843550944488	6.427968708061703	5.333855245312158	4.767303805726234	4.179875947698538	4.2379882939624425	3.822522677969925	2.4923900263534433	1.5259999999999994	0	1.5259999999999998	2.4923900263534433	2.83017971618392	2.5180735255942683	1.3361272153585386	2.442454891660313	3.627622457548892	3.7864285874390045	5.30759401703824	6.06828349534474	6.160899940789732	5.026322242747545	5.17439084414106	5.427794838726883	4.365428388832439	3.465998760623434	4.657615804052958	5.722938165282284	5.570354871548859	5.473848079198112	4.307780928674259	4.959033134363403	5.18354012853616	6.466743706735051
6.979339559352836	7.54430459871398	8.111163935022292	7.184168812397875	7.049262598511369	6.389813909992722	5.017323580865628	5.368817743964376	4.386750163929049	4.209019840692575	3.647789011734909	4.241537897533424	4.209996257390256	2.9665031660087955	2.4923900263534433	1.5259999999999998	0	1.5259999999999991	2.492390026353442	3.010651769936745	2.518073525594269	3.8362052921638576	4.994339188996105	5.1320116178491455	6.61905722018753	7.4972090752728535	7.659634813366586	6.54809586949102	6.672199719005229	6.861167443169516	5.719187442082077	4.69885108737409	5.6958589894281	6.688706046515414	6.279729175113856	5.883046137451163	4.7129208116005605	4.9879839522073155	4.804555943019779	5.9092061172717
6.422012582944638	6.70244378993375	7.183098899066606	6.291752361065011	6.456907136209487	5.924800576878573	4.4466508984052435	4.384531206841367	3.161577299498224	3.1574804052659626	3.1445988444489568	4.009316827704174	3.8404058535348415	2.636819697318423	2.9995490244114444	2.4923900263534433	1.5259999999999991	0	1.525999999999999	2.492390026353443	2.83017971618392	4.149461317462353	5.213391439858262	5.628832076904911	7.038756052322293	7.8931300576007635	8.296705478045928	7.27646412358628	7.177684333738827	7.076416050257118	5.827715193297586	4.673543560002013	5.390858478896156	6.182092084943971	5.514341769894035	4.874052803607278	3.8440339656583316	3.950690449738235	3.45794444770349	4.582939157486206
