0	1.526	2.492390026353444	3.8379710153077893	4.974106948221553	6.268662268701057	6.334800495835521	7.786639030617847	8.75603247118334	9.035198387618923	9.313284641622	10.291337517124633	9.720896149496799	9.189826309362124	9.048880893398946	8.985015736214205	7.724783720897141	8.162763072332112	9.253335697281765	8.837960699315285
1.526	0	1.526	2.492390026353444	3.8369056676097792	4.972403584951025	4.969560205938816	6.373263850502777	7.440453000256961	7.761013603261243	7.951436200945445	8.855156194460097	8.242446288962148	7.779703135132003	7.649441488638572	7.7201199657703725	6.546227833155611	7.1923071640735605	8.2926764440986	7.887457293067279
2.492390026353444	1.526	0	1.5259999999999998	2.4923900263534438	3.836905667609779	4.174179141514203	5.656242745523048	6.539841475462641	6.640966466717814	6.887667352892695	7.962353970732919	7.566021384539405	7.096701210389957	7.24636921012071	7.344844083847385	6.094153528713256	6.741507344468312	7.6220063067157025	6.974521222474586
3.8379710153077893	2.492390026353444	1.5259999999999998	0	1.5259999999999998	2.492390026353444	2.781999769625156	4.203591717436246	5.187610086342269	5.331058928342165	5.482110624242207	6.477651289880543	6.048587006220623	5.651738383598884	5.870782490381901	6.142398976539291	5.028221298986715	5.924503817238192	6.756574104804533	6.119302193488671
4.974106948221553	3.8369056676097792	2.4923900263534438	1.5259999999999998	0	1.5259999999999996	2.4923900263534438	3.8401849639656476	4.446239802046579	4.250934960543218	4.530761342010988	5.756624568092837	5.645612492230011	5.224504092479191	5.808464866644604	6.071455044193288	4.939463476721447	5.759071444076428	6.2604505826840215	5.332816511550685
6.268662268701057	4.972403584951025	3.836905667609779	2.492390026353444	1.5259999999999996	0	1.5259999999999994	2.4923900263534438	3.0779210663263523	2.8807332596146624	3.0878226966970757	4.247746046484026	4.1617821880901795	3.80826446294971	4.589549437612457	5.0514107594557	4.175589579087436	5.21806779065	5.5730481549486885	4.6799878172289775
6.334800495835521	4.969560205938816	4.174179141514203	2.781999769625156	2.4923900263534438	1.5259999999999994	0	1.5259999999999996	2.4923900263534438	3.089206846367909	3.5258804347821107	4.246053904009651	3.6601495799424826	2.9375728069648814	3.325472075810387	3.655358414022765	2.7755967510936084	3.9862295502835376	4.589205176144241	4.068092520814068
7.786639030617847	6.373263850502777	5.656242745523048	4.203591717436246	3.8401849639656476	2.4923900263534438	1.5259999999999996	0	1.5259999999999996	2.492390026353443	2.772725419281661	3.018984223906881	2.2233560115513544	1.448718419407026	2.138455079116792	2.8939546588228553	2.6748208983403177	4.069680432661191	4.439834484748049	4.100585741247218
8.75603247118334	7.440453000256961	6.539841475462641	5.187610086342269	4.446239802046579	3.0779210663263523	2.4923900263534438	1.5259999999999996	0	1.525999999999999	2.4923900263534433	2.8009224809632434	2.547633606038792	1.440519358654729	2.6632410239402766	3.007956077576044	2.853477367413241	3.8639802817763753	3.6848770621619855	3.1287121618760043
9.035198387618923	7.761013603261243	6.640966466717814	5.331058928342165	4.250934960543218	2.8807332596146624	3.089206846367909	2.492390026353443	1.525999999999999	0	1.5259999999999996	2.492390026353443	3.0441689532282417	2.6288761148529134	4.056146632990623	4.533928432201156	4.243946679564064	5.122967883061391	4.7497021155632035	3.7745999283496903
9.313284641622	7.951436200945445	6.887667352892695	5.482110624242207	4.530761342010988	3.0878226966970757	3.5258804347821107	2.772725419281661	2.4923900263534433	1.5259999999999996	0	1.5259999999999996	2.492390026353443	2.9019439287688598	4.341568745209868	5.249474169527317	5.16674415120134	6.291192957649484	6.100089673816404	5.24898624283005
10.291337517124633	8.855156194460097	7.962353970732919	6.477651289880543	5.756624568092837	4.247746046484026	4.246053904009651	3.018984223906881	2.8009224809632434	2.492390026353443	1.5259999999999996	0	1.525999999999999	2.4923900263534433	3.8379710153077866	4.975684135795875	5.338108268737846	6.545196307809589	6.3569931369837835	5.813559602651034
9.720896149496799	8.242446288962148	7.566021384539405	6.048587006220623	5.645612492230011	4.1617821880901795	3.6601495799424826	2.2233560115513544	2.547633606038792	3.0441689532282417	2.492390026353443	1.525999999999999	0	1.5259999999999996	2.4923900263534424	3.837971015307787	4.395371126160296	5.745392108005905	5.837744659345535	5.6087442006506745
9.189826309362124	7.779703135132003	7.096701210389957	5.651738383598884	5.224504092479191	3.80826446294971	2.9375728069648814	1.448718419407026	1.440519358654729	2.6288761148529134	2.9019439287688598	2.4923900263534433	1.5259999999999996	0	1.525999999999999	2.4923900263534424	2.9774708610685043	4.248233431909667	4.3253748791321165	4.214722265933069
9.048880893398946	7.649441488638572	7.24636921012071	5.870782490381901	5.808464866644604	4.589549437612457	3.325472075810387	2.138455079116792	2.6632410239402766	4.056146632990623	4.341568745209868	3.8379710153077866	2.4923900263534424	1.525999999999999	0	1.5259999999999994	2.492390026353443	3.829132823513892	4.306670713592358	4.670094443793728
8.985015736214205	7.7201199657703725	7.344844083847385	6.142398976539291	6.071455044193288	5.0514107594557	3.655358414022765	2.8939546588228553	3.007956077576044	4.533928432201156	5.249474169527317	4.975684135795875	3.837971015307787	2.4923900263534424	1.5259999999999994	0	1.525999999999999	2.492390026353443	3.0666504053665196	3.812640481848474
7.724783720897141	6.546227833155611	6.094153528713256	5.028221298986715	4.939463476721447	4.175589579087436	2.7755967510936084	2.6748208983403177	2.853477367413241	4.243946679564064	5.16674415120134	5.338108268737846	4.395371126160296	2.9774708610685043	2.492390026353443	1.525999999999999	0	1.5259999999999994	2.492390026353443	2.9665031660087946
8.162763072332112	7.1923071640735605	6.741507344468312	5.924503817238192	5.759071444076428	5.21806779065	3.9862295502835376	4.069680432661191	3.8639802817763753	5.122967883061391	6.291192957649484	6.545196307809589	5.745392108005905	4.248233431909667	3.829132823513892	2.492390026353443	1.5259999999999994	0	1.525999999999999	2.4923900263534424
9.253335697281765	8.2926764440986	7.6220063067157025	6.756574104804533	6.2604505826840215	5.5730481549486885	4.589205176144241	4.439834484748049	3.6848770621619855	4.7497021155632035	6.100089673816404	6.3569931369837835	5.837744659345535	4.3253748791321165	4.306670713592358	3.0666504053665196	2.492390026353443	1.525999999999999	0	1.5259999999999994
8.837960699315285	7.887457293067279	6.974521222474586	6.119302193488671	5.332816511550685	4.6799878172289775	4.068092520814068	4.100585741247218	3.1287121618760043	3.7745999283496903	5.24898624283005	5.813559602651034	5.6087442006506745	4.214722265933069	4.670094443793728	3.812640481848474	2.9665031660087946	2.4923900263534424	1.5259999999999994	0
